Year,Month,Date,Currency,VS 1USD,Inverse 1USD
2025,09,10,Argentine Peso,1415.988326,0.000706
2025,09,10,Australian Dollar,1.518525,0.658534
2025,09,10,Bahraini Dinar,0.376000,2.659574
2025,09,10,Botswana Pula,13.585458,0.073608
2025,09,10,Brazilian Real,5.435137,0.183988
2025,09,10,Bruneian Dollar,1.283209,0.779296
2025,09,10,Bulgarian Lev,1.671247,0.598356
2025,09,10,Canadian Dollar,1.384703,0.722176
2025,09,10,Chilean Peso,967.568503,0.001034
2025,09,10,Chinese Yuan Renminbi,7.121988,0.140410
2025,09,10,Colombian Peso,3923.442602,0.000255
2025,09,10,Czech Koruna,20.821735,0.048027
2025,09,10,Danish Krone,6.379290,0.156757
2025,09,10,Euro,0.854495,1.170282
2025,09,10,Hong Kong Dollar,7.788445,0.128395
2025,09,10,Hungarian Forint,335.946123,0.002977
2025,09,10,Icelandic Krona,122.527362,0.008161
2025,09,10,Indian Rupee,88.213947,0.011336
2025,09,10,Indonesian Rupiah,16451.572850,0.000061
2025,09,10,Iranian Rial,42030.375993,0.000024
2025,09,10,Israeli Shekel,3.344308,0.299016
2025,09,10,Japanese Yen,147.396996,0.006784
2025,09,10,Kazakhstani Tenge,536.658687,0.001863
2025,09,10,South Korean Won,1388.358593,0.000720
2025,09,10,Kuwaiti Dinar,0.305538,3.272918
2025,09,10,Libyan Dinar,5.405874,0.184984
2025,09,10,Malaysian Ringgit,4.206423,0.237732
2025,09,10,Mauritian Rupee,45.883507,0.021794
2025,09,10,Mexican Peso,18.628645,0.053681
2025,09,10,Nepalese Rupee,141.208476,0.007082
2025,09,10,New Zealand Dollar,1.687399,0.592628
2025,09,10,Norwegian Krone,9.985215,0.100148
2025,09,10,Omani Rial,0.384997,2.597425
2025,09,10,Pakistani Rupee,282.865997,0.003535
2025,09,10,Philippine Peso,57.027083,0.017536
2025,09,10,Polish Zloty,3.633061,0.275250
2025,09,10,Qatari Riyal,3.640000,0.274725
2025,09,10,Romanian New Leu,4.335761,0.230640
2025,09,10,Russian Ruble,83.683713,0.011950
2025,09,10,Saudi Arabian Riyal,3.750000,0.266667
2025,09,10,Singapore Dollar,1.283209,0.779296
2025,09,10,South African Rand,17.549978,0.056980
2025,09,10,Sri Lankan Rupee,301.839552,0.003313
2025,09,10,Swedish Krona,9.385827,0.106544
2025,09,10,Swiss Franc,0.797492,1.253931
2025,09,10,Taiwan New Dollar,30.376368,0.032920
2025,09,10,Thai Baht,31.768200,0.031478
2025,09,10,Trinidadian Dollar,6.770278,0.147704
2025,09,10,Turkish Lira,41.276102,0.024227
2025,09,10,Emirati Dirham,3.672500,0.272294
2025,09,10,British Pound,0.739603,1.352076
2025,09,11,Argentine Peso,1423.917483,0.000702
2025,09,11,Australian Dollar,1.510786,0.661907
2025,09,11,Bahraini Dinar,0.376000,2.659574
2025,09,11,Botswana Pula,13.406411,0.074591
2025,09,11,Brazilian Real,5.404262,0.185039
2025,09,11,Bruneian Dollar,1.282122,0.779957
2025,09,11,Bulgarian Lev,1.671201,0.598372
2025,09,11,Canadian Dollar,1.386061,0.721469
2025,09,11,Chilean Peso,962.017846,0.001039
2025,09,11,Chinese Yuan Renminbi,7.120905,0.140432
2025,09,11,Colombian Peso,3924.177916,0.000255
2025,09,11,Czech Koruna,20.851196,0.047959
2025,09,11,Danish Krone,6.378597,0.156774
2025,09,11,Euro,0.854471,1.170314
2025,09,11,Hong Kong Dollar,7.789590,0.128376
2025,09,11,Hungarian Forint,335.905807,0.002977
2025,09,11,Icelandic Krona,122.362327,0.008172
2025,09,11,Indian Rupee,88.051696,0.011357
2025,09,11,Indonesian Rupiah,16444.753859,0.000061
2025,09,11,Iranian Rial,42078.560443,0.000024
2025,09,11,Israeli Shekel,3.327939,0.300486
2025,09,11,Japanese Yen,147.346969,0.006787
2025,09,11,Kazakhstani Tenge,538.217248,0.001858
2025,09,11,South Korean Won,1388.087453,0.000720
2025,09,11,Kuwaiti Dinar,0.305503,3.273287
2025,09,11,Libyan Dinar,5.417498,0.184587
2025,09,11,Malaysian Ringgit,4.214823,0.237258
2025,09,11,Mauritian Rupee,45.632190,0.021914
2025,09,11,Mexican Peso,18.596650,0.053773
2025,09,11,Nepalese Rupee,140.948752,0.007095
2025,09,11,New Zealand Dollar,1.682686,0.594288
2025,09,11,Norwegian Krone,9.926645,0.100739
2025,09,11,Omani Rial,0.384968,2.597621
2025,09,11,Pakistani Rupee,282.891194,0.003535
2025,09,11,Philippine Peso,57.081583,0.017519
2025,09,11,Polish Zloty,3.641501,0.274612
2025,09,11,Qatari Riyal,3.640000,0.274725
2025,09,11,Romanian New Leu,4.337853,0.230529
2025,09,11,Russian Ruble,84.502540,0.011834
2025,09,11,Saudi Arabian Riyal,3.750000,0.266667
2025,09,11,Singapore Dollar,1.282122,0.779957
2025,09,11,South African Rand,17.489924,0.057176
2025,09,11,Sri Lankan Rupee,301.976706,0.003312
2025,09,11,Swedish Krona,9.343125,0.107031
2025,09,11,Swiss Franc,0.798731,1.251986
2025,09,11,Taiwan New Dollar,30.253684,0.033054
2025,09,11,Thai Baht,31.770961,0.031475
2025,09,11,Trinidadian Dollar,6.789874,0.147278
2025,09,11,Turkish Lira,41.291142,0.024218
2025,09,11,Emirati Dirham,3.672500,0.272294
2025,09,11,British Pound,0.738860,1.353437
2025,09,12,Argentine Peso,1432.583389,0.000698
2025,09,12,Australian Dollar,1.500216,0.666571
2025,09,12,Bahraini Dinar,0.376000,2.659574
2025,09,12,Botswana Pula,13.282552,0.075287
2025,09,12,Brazilian Real,5.389832,0.185535
2025,09,12,Bruneian Dollar,1.281704,0.780211
2025,09,12,Bulgarian Lev,1.666835,0.599939
2025,09,12,Canadian Dollar,1.383494,0.722807
2025,09,12,Chilean Peso,952.756517,0.001050
2025,09,12,Chinese Yuan Renminbi,7.118787,0.140473
2025,09,12,Colombian Peso,3891.614676,0.000257
2025,09,12,Czech Koruna,20.761916,0.048165
2025,09,12,Danish Krone,6.361577,0.157194
2025,09,12,Euro,0.852239,1.173379
2025,09,12,Hong Kong Dollar,7.788909,0.128388
2025,09,12,Hungarian Forint,333.731815,0.002996
2025,09,12,Icelandic Krona,122.042896,0.008194
2025,09,12,Indian Rupee,88.266875,0.011329
2025,09,12,Indonesian Rupiah,16423.265783,0.000061
2025,09,12,Iranian Rial,42029.234031,0.000024
2025,09,12,Israeli Shekel,3.324388,0.300807
2025,09,12,Japanese Yen,147.233214,0.006792
2025,09,12,Kazakhstani Tenge,539.762590,0.001853
2025,09,12,South Korean Won,1390.348176,0.000719
2025,09,12,Kuwaiti Dinar,0.305324,3.275205
2025,09,12,Libyan Dinar,5.410800,0.184816
2025,09,12,Malaysian Ringgit,4.220999,0.236911
2025,09,12,Mauritian Rupee,45.621292,0.021920
2025,09,12,Mexican Peso,18.470769,0.054140
2025,09,12,Nepalese Rupee,141.293200,0.007077
2025,09,12,New Zealand Dollar,1.672874,0.597774
2025,09,12,Norwegian Krone,9.858020,0.101440
2025,09,12,Omani Rial,0.384845,2.598449
2025,09,12,Pakistani Rupee,282.830296,0.003536
2025,09,12,Philippine Peso,57.131944,0.017503
2025,09,12,Polish Zloty,3.625968,0.275788
2025,09,12,Qatari Riyal,3.640000,0.274725
2025,09,12,Romanian New Leu,4.322776,0.231333
2025,09,12,Russian Ruble,84.580848,0.011823
2025,09,12,Saudi Arabian Riyal,3.750000,0.266667
2025,09,12,Singapore Dollar,1.281704,0.780211
2025,09,12,South African Rand,17.363163,0.057593
2025,09,12,Sri Lankan Rupee,301.781162,0.003314
2025,09,12,Swedish Krona,9.310046,0.107411
2025,09,12,Swiss Franc,0.796019,1.256251
2025,09,12,Taiwan New Dollar,30.307793,0.032995
2025,09,12,Thai Baht,31.721700,0.031524
2025,09,12,Trinidadian Dollar,6.783512,0.147416
2025,09,12,Turkish Lira,41.351790,0.024183
2025,09,12,Emirati Dirham,3.672500,0.272294
2025,09,12,British Pound,0.736627,1.357539
2025,09,13,Argentine Peso,1449.573868,0.000690
2025,09,13,Australian Dollar,1.503934,0.664923
2025,09,13,Bahraini Dinar,0.376000,2.659574
2025,09,13,Botswana Pula,14.216389,0.070341
2025,09,13,Brazilian Real,5.353251,0.186802
2025,09,13,Bruneian Dollar,1.283399,0.779181
2025,09,13,Bulgarian Lev,1.666582,0.600030
2025,09,13,Canadian Dollar,1.384502,0.722281
2025,09,13,Chilean Peso,954.603875,0.001048
2025,09,13,Chinese Yuan Renminbi,7.123893,0.140373
2025,09,13,Colombian Peso,3899.613958,0.000256
2025,09,13,Czech Koruna,20.727946,0.048244
2025,09,13,Danish Krone,6.361804,0.157188
2025,09,13,Euro,0.852110,1.173557
2025,09,13,Hong Kong Dollar,7.779812,0.128538
2025,09,13,Hungarian Forint,333.033284,0.003003
2025,09,13,Icelandic Krona,122.043695,0.008194
2025,09,13,Indian Rupee,88.260500,0.011330
2025,09,13,Indonesian Rupiah,16408.982465,0.000061
2025,09,13,Iranian Rial,42016.178905,0.000024
2025,09,13,Israeli Shekel,3.333387,0.299995
2025,09,13,Japanese Yen,147.680083,0.006771
2025,09,13,Kazakhstani Tenge,540.839797,0.001849
2025,09,13,South Korean Won,1393.084527,0.000718
2025,09,13,Kuwaiti Dinar,0.305345,3.274984
2025,09,13,Libyan Dinar,5.409896,0.184846
2025,09,13,Malaysian Ringgit,4.205069,0.237808
2025,09,13,Mauritian Rupee,45.482422,0.021987
2025,09,13,Mexican Peso,18.442897,0.054221
2025,09,13,Nepalese Rupee,141.282995,0.007078
2025,09,13,New Zealand Dollar,1.679005,0.595591
2025,09,13,Norwegian Krone,9.861608,0.101403
2025,09,13,Omani Rial,0.383891,2.604903
2025,09,13,Pakistani Rupee,283.917944,0.003522
2025,09,13,Philippine Peso,57.158642,0.017495
2025,09,13,Polish Zloty,3.627240,0.275692
2025,09,13,Qatari Riyal,3.640000,0.274725
2025,09,13,Romanian New Leu,4.317987,0.231589
2025,09,13,Russian Ruble,83.793683,0.011934
2025,09,13,Saudi Arabian Riyal,3.750000,0.266667
2025,09,13,Singapore Dollar,1.283399,0.779181
2025,09,13,South African Rand,17.384882,0.057521
2025,09,13,Sri Lankan Rupee,301.827100,0.003313
2025,09,13,Swedish Krona,9.325364,0.107234
2025,09,13,Swiss Franc,0.796721,1.255145
2025,09,13,Taiwan New Dollar,30.300380,0.033003
2025,09,13,Thai Baht,31.654344,0.031591
2025,09,13,Trinidadian Dollar,6.785355,0.147376
2025,09,13,Turkish Lira,41.367727,0.024173
2025,09,13,Emirati Dirham,3.672500,0.272294
2025,09,13,British Pound,0.737611,1.355728
2025,09,14,Argentine Peso,1451.418391,0.000689
2025,09,14,Australian Dollar,1.504389,0.664722
2025,09,14,Bahraini Dinar,0.376000,2.659574
2025,09,14,Botswana Pula,14.216384,0.070341
2025,09,14,Brazilian Real,5.364869,0.186398
2025,09,14,Bruneian Dollar,1.283686,0.779007
2025,09,14,Bulgarian Lev,1.666721,0.599980
2025,09,14,Canadian Dollar,1.384833,0.722109
2025,09,14,Chilean Peso,954.448418,0.001048
2025,09,14,Chinese Yuan Renminbi,7.123478,0.140381
2025,09,14,Colombian Peso,3897.373498,0.000257
2025,09,14,Czech Koruna,20.727690,0.048245
2025,09,14,Danish Krone,6.362941,0.157160
2025,09,14,Euro,0.852181,1.173460
2025,09,14,Hong Kong Dollar,7.776006,0.128601
2025,09,14,Hungarian Forint,333.098385,0.003002
2025,09,14,Icelandic Krona,122.024984,0.008195
2025,09,14,Indian Rupee,88.280312,0.011328
2025,09,14,Indonesian Rupiah,16427.503602,0.000061
2025,09,14,Iranian Rial,42006.618611,0.000024
2025,09,14,Israeli Shekel,3.334068,0.299934
2025,09,14,Japanese Yen,147.728111,0.006769
2025,09,14,Kazakhstani Tenge,540.768574,0.001849
2025,09,14,South Korean Won,1391.408958,0.000719
2025,09,14,Kuwaiti Dinar,0.305651,3.271704
2025,09,14,Libyan Dinar,5.409858,0.184848
2025,09,14,Malaysian Ringgit,4.205519,0.237783
2025,09,14,Mauritian Rupee,45.413642,0.022020
2025,09,14,Mexican Peso,18.443307,0.054220
2025,09,14,Nepalese Rupee,141.314709,0.007076
2025,09,14,New Zealand Dollar,1.679185,0.595527
2025,09,14,Norwegian Krone,9.864628,0.101372
2025,09,14,Omani Rial,0.384434,2.601230
2025,09,14,Pakistani Rupee,281.863715,0.003548
2025,09,14,Philippine Peso,57.147246,0.017499
2025,09,14,Polish Zloty,3.627323,0.275685
2025,09,14,Qatari Riyal,3.640000,0.274725
2025,09,14,Romanian New Leu,4.317195,0.231632
2025,09,14,Russian Ruble,84.090103,0.011892
2025,09,14,Saudi Arabian Riyal,3.750000,0.266667
2025,09,14,Singapore Dollar,1.283686,0.779007
2025,09,14,South African Rand,17.376848,0.057548
2025,09,14,Sri Lankan Rupee,301.703054,0.003315
2025,09,14,Swedish Krona,9.324125,0.107249
2025,09,14,Swiss Franc,0.796723,1.255142
2025,09,14,Taiwan New Dollar,30.310182,0.032992
2025,09,14,Thai Baht,31.675105,0.031571
2025,09,14,Trinidadian Dollar,6.767617,0.147762
2025,09,14,Turkish Lira,41.352731,0.024182
2025,09,14,Emirati Dirham,3.672500,0.272294
2025,09,14,British Pound,0.737617,1.355717
2025,09,15,Argentine Peso,1451.969907,0.000689
2025,09,15,Australian Dollar,1.504067,0.664864
2025,09,15,Bahraini Dinar,0.376000,2.659574
2025,09,15,Botswana Pula,13.325627,0.075043
2025,09,15,Brazilian Real,5.352073,0.186844
2025,09,15,Bruneian Dollar,1.282810,0.779539
2025,09,15,Bulgarian Lev,1.667980,0.599528
2025,09,15,Canadian Dollar,1.383977,0.722555
2025,09,15,Chilean Peso,953.095914,0.001049
2025,09,15,Chinese Yuan Renminbi,7.124383,0.140363
2025,09,15,Colombian Peso,3896.516720,0.000257
2025,09,15,Czech Koruna,20.747765,0.048198
2025,09,15,Danish Krone,6.365707,0.157092
2025,09,15,Euro,0.852825,1.172574
2025,09,15,Hong Kong Dollar,7.780221,0.128531
2025,09,15,Hungarian Forint,332.986024,0.003003
2025,09,15,Icelandic Krona,122.113309,0.008189
2025,09,15,Indian Rupee,88.277444,0.011328
2025,09,15,Indonesian Rupiah,16409.584023,0.000061
2025,09,15,Iranian Rial,42073.796342,0.000024
2025,09,15,Israeli Shekel,3.336003,0.299760
2025,09,15,Japanese Yen,147.686551,0.006771
2025,09,15,Kazakhstani Tenge,540.996912,0.001848
2025,09,15,South Korean Won,1394.661397,0.000717
2025,09,15,Kuwaiti Dinar,0.305272,3.275771
2025,09,15,Libyan Dinar,5.401716,0.185126
2025,09,15,Malaysian Ringgit,4.205589,0.237779
2025,09,15,Mauritian Rupee,45.480147,0.021988
2025,09,15,Mexican Peso,18.450244,0.054200
2025,09,15,Nepalese Rupee,141.310119,0.007077
2025,09,15,New Zealand Dollar,1.679891,0.595277
2025,09,15,Norwegian Krone,9.870885,0.101308
2025,09,15,Omani Rial,0.384996,2.597431
2025,09,15,Pakistani Rupee,283.922872,0.003522
2025,09,15,Philippine Peso,57.159444,0.017495
2025,09,15,Polish Zloty,3.629140,0.275547
2025,09,15,Qatari Riyal,3.640000,0.274725
2025,09,15,Romanian New Leu,4.318790,0.231546
2025,09,15,Russian Ruble,83.808225,0.011932
2025,09,15,Saudi Arabian Riyal,3.750000,0.266667
2025,09,15,Singapore Dollar,1.282810,0.779539
2025,09,15,South African Rand,17.358631,0.057608
2025,09,15,Sri Lankan Rupee,301.840959,0.003313
2025,09,15,Swedish Krona,9.329041,0.107192
2025,09,15,Swiss Franc,0.796799,1.255022
2025,09,15,Taiwan New Dollar,30.300475,0.033003
2025,09,15,Thai Baht,31.744372,0.031502
2025,09,15,Trinidadian Dollar,6.793470,0.147200
2025,09,15,Turkish Lira,41.342488,0.024188
2025,09,15,Emirati Dirham,3.672500,0.272294
2025,09,15,British Pound,0.737864,1.355263
2025,09,16,Argentine Peso,1465.865231,0.000682
2025,09,16,Australian Dollar,1.498603,0.667288
2025,09,16,Bahraini Dinar,0.376000,2.659574
2025,09,16,Botswana Pula,13.682457,0.073086
2025,09,16,Brazilian Real,5.316574,0.188091
2025,09,16,Bruneian Dollar,1.280382,0.781017
2025,09,16,Bulgarian Lev,1.662617,0.601462
2025,09,16,Canadian Dollar,1.377505,0.725950
2025,09,16,Chilean Peso,951.565788,0.001051
2025,09,16,Chinese Yuan Renminbi,7.118928,0.140471
2025,09,16,Colombian Peso,3906.671080,0.000256
2025,09,16,Czech Koruna,20.677630,0.048361
2025,09,16,Danish Krone,6.345607,0.157589
2025,09,16,Euro,0.850082,1.176357
2025,09,16,Hong Kong Dollar,7.780043,0.128534
2025,09,16,Hungarian Forint,331.190990,0.003019
2025,09,16,Icelandic Krona,121.732036,0.008215
2025,09,16,Indian Rupee,88.125615,0.011347
2025,09,16,Indonesian Rupiah,16369.384261,0.000061
2025,09,16,Iranian Rial,42071.058541,0.000024
2025,09,16,Israeli Shekel,3.349799,0.298525
2025,09,16,Japanese Yen,147.396938,0.006784
2025,09,16,Kazakhstani Tenge,540.844453,0.001849
2025,09,16,South Korean Won,1386.136371,0.000721
2025,09,16,Kuwaiti Dinar,0.305309,3.275371
2025,09,16,Libyan Dinar,5.409938,0.184845
2025,09,16,Malaysian Ringgit,4.206331,0.237737
2025,09,16,Mauritian Rupee,45.475690,0.021990
2025,09,16,Mexican Peso,18.363020,0.054457
2025,09,16,Nepalese Rupee,141.067078,0.007089
2025,09,16,New Zealand Dollar,1.675630,0.596790
2025,09,16,Norwegian Krone,9.825181,0.101779
2025,09,16,Omani Rial,0.384893,2.598125
2025,09,16,Pakistani Rupee,282.882430,0.003535
2025,09,16,Philippine Peso,57.094934,0.017515
2025,09,16,Polish Zloty,3.610845,0.276943
2025,09,16,Qatari Riyal,3.640000,0.274725
2025,09,16,Romanian New Leu,4.304199,0.232331
2025,09,16,Russian Ruble,82.924045,0.012059
2025,09,16,Saudi Arabian Riyal,3.750000,0.266667
2025,09,16,Singapore Dollar,1.280382,0.781017
2025,09,16,South African Rand,17.367144,0.057580
2025,09,16,Sri Lankan Rupee,301.927120,0.003312
2025,09,16,Swedish Krona,9.280362,0.107754
2025,09,16,Swiss Franc,0.794704,1.258331
2025,09,16,Taiwan New Dollar,30.206812,0.033105
2025,09,16,Thai Baht,31.825084,0.031422
2025,09,16,Trinidadian Dollar,6.791628,0.147240
2025,09,16,Turkish Lira,41.317276,0.024203
2025,09,16,Emirati Dirham,3.672500,0.272294
2025,09,16,British Pound,0.735179,1.360213
2025,09,17,Argentine Peso,1469.304689,0.000681
2025,09,17,Australian Dollar,1.495012,0.668891
2025,09,17,Bahraini Dinar,0.376000,2.659574
2025,09,17,Botswana Pula,13.612276,0.073463
2025,09,17,Brazilian Real,5.297259,0.188777
2025,09,17,Bruneian Dollar,1.275596,0.783947
2025,09,17,Bulgarian Lev,1.647468,0.606992
2025,09,17,Canadian Dollar,1.373939,0.727834
2025,09,17,Chilean Peso,947.757677,0.001055
2025,09,17,Chinese Yuan Renminbi,7.114094,0.140566
2025,09,17,Colombian Peso,3869.300618,0.000258
2025,09,17,Czech Koruna,20.490817,0.048802
2025,09,17,Danish Krone,6.288066,0.159031
2025,09,17,Euro,0.842337,1.187173
2025,09,17,Hong Kong Dollar,7.780857,0.128521
2025,09,17,Hungarian Forint,328.227858,0.003047
2025,09,17,Icelandic Krona,120.460068,0.008302
2025,09,17,Indian Rupee,87.885943,0.011378
2025,09,17,Indonesian Rupiah,16407.650223,0.000061
2025,09,17,Iranian Rial,42037.128306,0.000024
2025,09,17,Israeli Shekel,3.323515,0.300886
2025,09,17,Japanese Yen,146.425877,0.006829
2025,09,17,Kazakhstani Tenge,540.403234,0.001850
2025,09,17,South Korean Won,1378.555590,0.000725
2025,09,17,Kuwaiti Dinar,0.304887,3.279904
2025,09,17,Libyan Dinar,5.400082,0.185182
2025,09,17,Malaysian Ringgit,4.205049,0.237809
2025,09,17,Mauritian Rupee,45.279239,0.022085
2025,09,17,Mexican Peso,18.290457,0.054673
2025,09,17,Nepalese Rupee,140.683424,0.007108
2025,09,17,New Zealand Dollar,1.669808,0.598871
2025,09,17,Norwegian Krone,9.756451,0.102496
2025,09,17,Omani Rial,0.384877,2.598235
2025,09,17,Pakistani Rupee,283.302840,0.003530
2025,09,17,Philippine Peso,56.864918,0.017586
2025,09,17,Polish Zloty,3.579908,0.279337
2025,09,17,Qatari Riyal,3.640000,0.274725
2025,09,17,Romanian New Leu,4.264599,0.234489
2025,09,17,Russian Ruble,83.177359,0.012023
2025,09,17,Saudi Arabian Riyal,3.750000,0.266667
2025,09,17,Singapore Dollar,1.275596,0.783947
2025,09,17,South African Rand,17.344307,0.057656
2025,09,17,Sri Lankan Rupee,302.023410,0.003311
2025,09,17,Swedish Krona,9.226639,0.108382
2025,09,17,Swiss Franc,0.785965,1.272322
2025,09,17,Taiwan New Dollar,30.065470,0.033261
2025,09,17,Thai Baht,31.670007,0.031576
2025,09,17,Trinidadian Dollar,6.789181,0.147293
2025,09,17,Turkish Lira,41.322073,0.024200
2025,09,17,Emirati Dirham,3.672500,0.272294
2025,09,17,British Pound,0.732418,1.365340
2025,09,18,Argentine Peso,1473.739084,0.000679
2025,09,18,Australian Dollar,1.503368,0.665173
2025,09,18,Bahraini Dinar,0.376000,2.659574
2025,09,18,Botswana Pula,13.539269,0.073859
2025,09,18,Brazilian Real,5.309818,0.188330
2025,09,18,Bruneian Dollar,1.277633,0.782698
2025,09,18,Bulgarian Lev,1.653874,0.604641
2025,09,18,Canadian Dollar,1.377084,0.726172
2025,09,18,Chilean Peso,952.016011,0.001050
2025,09,18,Chinese Yuan Renminbi,7.103936,0.140767
2025,09,18,Colombian Peso,3876.210922,0.000258
2025,09,18,Czech Koruna,20.568890,0.048617
2025,09,18,Danish Krone,6.312493,0.158416
2025,09,18,Euro,0.845612,1.182575
2025,09,18,Hong Kong Dollar,7.777474,0.128576
2025,09,18,Hungarian Forint,329.806223,0.003032
2025,09,18,Icelandic Krona,120.759766,0.008281
2025,09,18,Indian Rupee,87.840114,0.011384
2025,09,18,Indonesian Rupiah,16449.397341,0.000061
2025,09,18,Iranian Rial,42050.334707,0.000024
2025,09,18,Israeli Shekel,3.338474,0.299538
2025,09,18,Japanese Yen,146.888663,0.006808
2025,09,18,Kazakhstani Tenge,541.109343,0.001848
2025,09,18,South Korean Won,1379.687534,0.000725
2025,09,18,Kuwaiti Dinar,0.305124,3.277359
2025,09,18,Libyan Dinar,5.399708,0.185195
2025,09,18,Malaysian Ringgit,4.188435,0.238753
2025,09,18,Mauritian Rupee,45.090644,0.022178
2025,09,18,Mexican Peso,18.309914,0.054615
2025,09,18,Nepalese Rupee,140.610063,0.007112
2025,09,18,New Zealand Dollar,1.685358,0.593346
2025,09,18,Norwegian Krone,9.812233,0.101914
2025,09,18,Omani Rial,0.384975,2.597572
2025,09,18,Pakistani Rupee,282.822911,0.003536
2025,09,18,Philippine Peso,56.798148,0.017606
2025,09,18,Polish Zloty,3.598141,0.277921
2025,09,18,Qatari Riyal,3.640000,0.274725
2025,09,18,Romanian New Leu,4.285177,0.233363
2025,09,18,Russian Ruble,83.909118,0.011918
2025,09,18,Saudi Arabian Riyal,3.750000,0.266667
2025,09,18,Singapore Dollar,1.277633,0.782698
2025,09,18,South African Rand,17.391305,0.057500
2025,09,18,Sri Lankan Rupee,301.551031,0.003316
2025,09,18,Swedish Krona,9.285527,0.107694
2025,09,18,Swiss Franc,0.788412,1.268372
2025,09,18,Taiwan New Dollar,30.102752,0.033220
2025,09,18,Thai Baht,31.796483,0.031450
2025,09,18,Trinidadian Dollar,6.784399,0.147397
2025,09,18,Turkish Lira,41.323192,0.024199
2025,09,18,Emirati Dirham,3.672500,0.272294
2025,09,18,British Pound,0.733708,1.362939
2025,09,19,Argentine Peso,1474.076009,0.000678
2025,09,19,Australian Dollar,1.511137,0.661753
2025,09,19,Bahraini Dinar,0.376000,2.659574
2025,09,19,Botswana Pula,14.188152,0.070481
2025,09,19,Brazilian Real,5.305832,0.188472
2025,09,19,Bruneian Dollar,1.281807,0.780148
2025,09,19,Bulgarian Lev,1.659031,0.602761
2025,09,19,Canadian Dollar,1.379215,0.725050
2025,09,19,Chilean Peso,955.488104,0.001047
2025,09,19,Chinese Yuan Renminbi,7.112409,0.140599
2025,09,19,Colombian Peso,3893.596886,0.000257
2025,09,19,Czech Koruna,20.620927,0.048494
2025,09,19,Danish Krone,6.331299,0.157945
2025,09,19,Euro,0.848249,1.178899
2025,09,19,Hong Kong Dollar,7.777524,0.128576
2025,09,19,Hungarian Forint,330.161573,0.003029
2025,09,19,Icelandic Krona,121.469889,0.008232
2025,09,19,Indian Rupee,88.188950,0.011339
2025,09,19,Indonesian Rupiah,16574.955160,0.000060
2025,09,19,Iranian Rial,42021.304831,0.000024
2025,09,19,Israeli Shekel,3.339815,0.299418
2025,09,19,Japanese Yen,147.967947,0.006758
2025,09,19,Kazakhstani Tenge,541.098380,0.001848
2025,09,19,South Korean Won,1387.773200,0.000721
2025,09,19,Kuwaiti Dinar,0.305245,3.276062
2025,09,19,Libyan Dinar,5.399711,0.185195
2025,09,19,Malaysian Ringgit,4.195896,0.238328
2025,09,19,Mauritian Rupee,45.235699,0.022106
2025,09,19,Mexican Peso,18.367389,0.054444
2025,09,19,Nepalese Rupee,141.168462,0.007084
2025,09,19,New Zealand Dollar,1.697875,0.588972
2025,09,19,Norwegian Krone,9.872679,0.101290
2025,09,19,Omani Rial,0.384987,2.597492
2025,09,19,Pakistani Rupee,283.198161,0.003531
2025,09,19,Philippine Peso,57.196379,0.017484
2025,09,19,Polish Zloty,3.614228,0.276684
2025,09,19,Qatari Riyal,3.640000,0.274725
2025,09,19,Romanian New Leu,4.300223,0.232546
2025,09,19,Russian Ruble,83.234039,0.012014
2025,09,19,Saudi Arabian Riyal,3.750000,0.266667
2025,09,19,Singapore Dollar,1.281807,0.780148
2025,09,19,South African Rand,17.360214,0.057603
2025,09,19,Sri Lankan Rupee,302.089613,0.003310
2025,09,19,Swedish Krona,9.347178,0.106984
2025,09,19,Swiss Franc,0.792580,1.261702
2025,09,19,Taiwan New Dollar,30.132700,0.033187
2025,09,19,Thai Baht,31.904793,0.031343
2025,09,19,Trinidadian Dollar,6.775409,0.147593
2025,09,19,Turkish Lira,41.403651,0.024152
2025,09,19,Emirati Dirham,3.672500,0.272294
2025,09,19,British Pound,0.737735,1.355500
2025,09,20,Argentine Peso,1474.700671,0.000678
2025,09,20,Australian Dollar,1.516541,0.659395
2025,09,20,Bahraini Dinar,0.376000,2.659574
2025,09,20,Botswana Pula,14.165178,0.070596
2025,09,20,Brazilian Real,5.321638,0.187912
2025,09,20,Bruneian Dollar,1.284140,0.778731
2025,09,20,Bulgarian Lev,1.665045,0.600584
2025,09,20,Canadian Dollar,1.378060,0.725658
2025,09,20,Chilean Peso,955.311542,0.001047
2025,09,20,Chinese Yuan Renminbi,7.115400,0.140540
2025,09,20,Colombian Peso,3893.212021,0.000257
2025,09,20,Czech Koruna,20.677171,0.048363
2025,09,20,Danish Krone,6.354043,0.157380
2025,09,20,Euro,0.851324,1.174641
2025,09,20,Hong Kong Dollar,7.775430,0.128610
2025,09,20,Hungarian Forint,332.344876,0.003009
2025,09,20,Icelandic Krona,121.819435,0.008209
2025,09,20,Indian Rupee,88.092193,0.011352
2025,09,20,Indonesian Rupiah,16632.177005,0.000060
2025,09,20,Iranian Rial,42017.386665,0.000024
2025,09,20,Israeli Shekel,3.335685,0.299789
2025,09,20,Japanese Yen,147.944182,0.006759
2025,09,20,Kazakhstani Tenge,541.257025,0.001848
2025,09,20,South Korean Won,1397.105274,0.000716
2025,09,20,Kuwaiti Dinar,0.305513,3.273181
2025,09,20,Libyan Dinar,5.395046,0.185355
